latitude,longitude,size_in_sqft,no_of_bedrooms,no_of_bathrooms,quality,maid_room,unfurnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,covered_parking,kitchen_appliances,lobby_in_building,maid_service,networked,pets_allowed,private_garden,private_gym,private_jacuzzi,private_pool,security,shared_gym,shared_pool,shared_spa,study,vastu_compliant,view_of_landmark,view_of_water,walk_in_closet,price
25.046296,55.200782999999994,1312,2,3,Ultra,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,954206
25.095179,55.170078,2070,3,3,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1750000
25.207208,55.344612,1133,2,2,Medium,False,True,True,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,1200000
25.125435999999997,55.402921,2168,3,5,Low,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,1200000
25.066252,55.20792900000001,372,0,1,High,False,True,True,False,True,True,True,False,True,True,True,False,True,False,True,False,False,False,False,True,True,True,False,False,False,True,False,True,370000
25.187004,55.283015,468,1,2,Ultra,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,766000
25.093469,55.173061,1281,2,2,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1220000
25.044960999999997,55.243607999999995,1932,3,4,Medium,True,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1300000
25.088728,55.17331,748,1,2,Medium,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,850000
25.086376,55.14736,822,1,2,Medium,False,True,True,False,True,True,True,False,True,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,1300000
25.051513,55.207733,695,1,2,Ultra,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,612870
25.022618,55.14935,823,1,2,Medium,False,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,625000
25.190578,55.265962,1751,2,3,Medium,True,True,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,1600000
25.068151,55.129647,1490,2,3,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1050000
25.202965,55.260897,2420,3,4,Low,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,4949999
25.096545000000003,55.168783999999995,1693,2,3,Low,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2000000
25.190873999999997,55.281666,1300,2,2,Medium,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,1299000
25.071365,55.124993,1056,2,2,Medium,True,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,1800000
25.195039,55.26942,856,1,2,Medium,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,1500000
25.112725,55.109525,1812,2,3,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1750000
25.093319,55.168887,1343,2,2,High,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,False,False,False,True,True,True,False,True,False,True,True,False,1300000
25.058632,55.202774,796,1,2,Medium,False,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,410000
25.110724,55.139576,2177,3,3,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2500000
25.03335,55.150016,947,1,2,Low,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,420000
25.003729999999997,55.297034,2408,3,3,Medium,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,1200000
25.212018,55.278772,3330,3,4,Medium,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,5800000
25.064808,55.24055,859,1,2,Medium,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,845000
25.086726,55.145205,1736,3,3,Medium,False,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,2140000
25.183133,55.25658000000001,1367,2,3,Medium,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,1709847
25.079569,55.150723,2798,3,5,Medium,True,False,True,True,True,True,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,2400000
25.074167000000003,55.137779,1330,2,2,Medium,False,True,True,False,True,True,True,False,True,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,1300000
25.240419,55.25277,733,1,2,Low,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,1200000
25.107984,55.244923,1264,2,2,Medium,False,True,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,1325000
25.191719,55.270677,1969,3,3,Medium,True,True,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,3199999
25.044286,55.244499,1413,2,3,Medium,False,True,True,False,True,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,950000
25.19331,55.280919,982,1,2,Medium,False,True,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,1850000
25.188129999999997,55.282766,913,2,2,Medium,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,1288000
25.190262,55.27305500000001,1649,2,3,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2700000
25.029767,55.206417,776,1,2,Medium,False,True,True,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,615000
25.051528,55.212972,1268,1,2,Medium,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,799999
25.187093,55.278912,1891,3,4,Low,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2200000
25.023846,55.105456999999994,730,2,2,Medium,False,False,True,False,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,False,True,False,True,690777
25.07662,55.135006,3090,3,5,Medium,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,2900000
25.19168,55.280175,934,2,3,Low,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1700000
25.099132,55.243981999999995,486,1,2,Low,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,761888
25.197316,55.274196,1133,1,2,Medium,False,False,False,False,True,True,True,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,2299900
25.082647,55.135003000000005,1180,2,3,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2399999
25.04866,55.20955,895,2,3,Medium,False,True,True,False,True,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,759000
